id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
23240856,Mon Apr 15 2019 12:42:36 GMT-0500 (CDT),4/15/19,2019-04-15 12:42:36 UTC,UTC,1121198,awsomeba,2019-04-26 22:38:58 UTC,2020-11-25 17:43:55 UTC,research,,https://www.inaturalist.org/observations/23240856,https://static.inaturalist.org/photos/36012411/medium.jpg?1556318379,,,1,0,FALSE,3,19.31143984,-87.60745571,77422,77422,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
23469928,4/27/19 16:49,4/27/19,2019-04-27 19:49:00 UTC,Atlantic Time (Canada),1553544,rcarlson050,2019-04-27 20:56:54 UTC,2019-04-27 20:56:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/23469928,,,,0,0,FALSE,,25.13491801,-80.43058272,3706,3706,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
24243159,Fri Apr 05 2019 19:39:52 GMT-0400 (EDT),4/5/19,2019-04-05 23:39:52 UTC,Eastern Time (US & Canada),1173251,alex_is_cool,2019-05-01 02:01:58 UTC,2019-11-30 04:22:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24243159,https://inaturalist-open-data.s3.amazonaws.com/photos/37490641/medium.jpg?1556676122,,,2,0,FALSE,3,27.71496051,-82.63213062,42,42,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
24372780,Mon Apr 22 2019 23:26:36 GMT-0400 (EDT),4/22/19,2019-04-23 03:26:36 UTC,Eastern Time (US & Canada),751635,anthony0516,2019-05-02 15:18:08 UTC,2019-05-02 16:26:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24372780,https://inaturalist-open-data.s3.amazonaws.com/photos/37687543/medium.jpg?1556810290,,,1,0,FALSE,3,25.15511989,-80.31003372,8989,30003,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
24937776,2019-05-11 11:39:52 AM EDT,5/11/19,2019-05-11 15:39:52 UTC,Eastern Time (US & Canada),27743,jaykeller,2019-05-11 15:42:08 UTC,2019-05-11 21:01:24 UTC,research,,https://www.inaturalist.org/observations/24937776,https://static.inaturalist.org/photos/38579004/medium.jpeg?1557589332,,,2,0,FALSE,2,26.31647682,-80.07270813,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
25542388,Fri May 17 2019 09:22:36 GMT-0500 (CDT),5/17/19,2019-05-17 14:22:36 UTC,Central Time (US & Canada),43120,aureliomolinahdz,2019-05-22 03:47:52 UTC,2020-11-25 17:54:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/25542388,https://static.inaturalist.org/photos/39577179/medium.jpg?1558496877,,,2,0,FALSE,3,19.50352431,-96.33543142,45,45,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
25907326,Thu Jan 01 2015 14:11:08 GMT-0500 (EST),1/1/15,2015-01-01 19:11:08 UTC,Eastern Time (US & Canada),1220020,chennis,2019-05-27 22:37:53 UTC,2019-05-28 01:49:25 UTC,research,,https://www.inaturalist.org/observations/25907326,https://static.inaturalist.org/photos/40180300/medium.jpg?1558996677,,,1,0,FALSE,3,28.90401779,-82.78691485,4034,4034,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
26488809,2019-06-03 1:15:38 PM EDT,6/3/19,2019-06-03 17:15:38 UTC,Eastern Time (US & Canada),1652002,chrisnielsen,2019-06-06 12:05:51 UTC,2021-06-27 18:36:02 UTC,research,,https://www.inaturalist.org/observations/26488809,https://static.inaturalist.org/photos/41136993/medium.jpeg?1559822755,,,2,0,FALSE,2,28.40897179,-80.66663361,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
26565367,Fri May 31 2019 18:20:29 GMT-0400 (EDT),5/31/19,2019-05-31 22:20:29 UTC,Eastern Time (US & Canada),1138338,nicosalino,2019-06-07 19:07:44 UTC,2019-06-07 20:35:26 UTC,research,,https://www.inaturalist.org/observations/26565367,https://static.inaturalist.org/photos/41258997/medium.jpg?1559934491,,,1,0,FALSE,3,25.63533085,-80.12354704,2443,29936,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
26585950,2019-06-07 10:47:33 AM EDT,6/7/19,2019-06-07 14:47:33 UTC,Eastern Time (US & Canada),1564818,dsteele,2019-06-08 02:21:57 UTC,2019-06-08 11:09:56 UTC,research,,https://www.inaturalist.org/observations/26585950,https://static.inaturalist.org/photos/41292421/medium.jpeg?1559960520,,,1,0,FALSE,2,29.03970259,-80.91206498,175,175,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
26807161,Sun Feb 19 2017 08:44:36 GMT-0500 (EST),2/19/17,2017-02-19 13:44:36 UTC,Eastern Time (US & Canada),1820336,jtbarrington,2019-06-11 15:15:31 UTC,2019-10-24 04:26:29 UTC,research,,https://www.inaturalist.org/observations/26807161,https://static.inaturalist.org/photos/41647815/medium.jpg?1560266133,,,5,0,FALSE,3,25.88012782,-81.60717976,1155,1155,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27045559,2019/06/13 12:51 PM EDT,6/13/19,2019-06-13 16:51:00 UTC,Eastern Time (US & Canada),349183,joemdo,2019-06-15 20:42:34 UTC,2019-06-16 11:05:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27045559,https://inaturalist-open-data.s3.amazonaws.com/photos/42038189/medium.jpeg?1560631198,,,1,0,FALSE,,25.41488851,-80.31356004,31,29958,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27094889,2019-06-16 11:25:31 AM EDT,6/16/19,2019-06-16 15:25:31 UTC,Eastern Time (US & Canada),1005370,doriancauceglia,2019-06-16 16:24:18 UTC,2019-06-23 01:52:14 UTC,research,,https://www.inaturalist.org/observations/27094889,https://static.inaturalist.org/photos/42121052/medium.jpeg?1560702496,,,1,0,FALSE,2,26.70824814,-82.0671463,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27107132,Sat Jun 15 2019 17:55:35 GMT-0400 (EDT),6/15/19,2019-06-15 21:55:35 UTC,Eastern Time (US & Canada),1256990,species_spotlight,2019-06-16 19:34:30 UTC,2019-08-21 12:05:37 UTC,research,,https://www.inaturalist.org/observations/27107132,https://static.inaturalist.org/photos/42139991/medium.jpg?1560713674,,,2,0,FALSE,3,27.80000894,-80.58280532,7,29680,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27190901,2019-06-15 10:39:00 AM EDT,6/15/19,2019-06-15 14:39:00 UTC,Eastern Time (US & Canada),1564818,dsteele,2019-06-18 02:42:58 UTC,2019-08-20 02:11:41 UTC,research,,https://www.inaturalist.org/observations/27190901,https://static.inaturalist.org/photos/42281093/medium.jpg?1560825779,,,3,0,FALSE,2,29.04212232,-80.91334842,88,88,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27793684,2019/06/27 6:16 PM EDT,6/27/19,2019-06-27 22:16:00 UTC,Eastern Time (US & Canada),349183,joemdo,2019-06-28 03:31:48 UTC,2019-06-28 04:11:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/27793684,https://inaturalist-open-data.s3.amazonaws.com/photos/43280885/medium.jpeg?1561691558,,,0,0,FALSE,,26.18918872,-80.09246532,8,8,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27872091,2019-06-27 8:36:00 AM EDT,6/27/19,2019-06-27 12:36:00 UTC,Eastern Time (US & Canada),1757327,mbspecies,2019-06-29 15:37:37 UTC,2019-06-29 15:41:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27872091,https://inaturalist-open-data.s3.amazonaws.com/photos/43409944/medium.jpeg?1561822669,,,1,0,FALSE,2,27.83169695,-80.53316575,263,263,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
27950208,Fri Jun 22 2018 11:37:11 GMT-0400 (EDT),6/22/18,2018-06-22 15:37:11 UTC,Eastern Time (US & Canada),1747631,megcarlton,2019-06-30 19:27:39 UTC,2019-09-01 12:39:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/27950208,https://inaturalist-open-data.s3.amazonaws.com/photos/43535598/medium.jpg?1561922861,,,2,0,FALSE,3,27.17533833,-80.18778333,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
28243720,2019/06/12 2:43 PM EDT,6/12/19,2019-06-12 18:43:00 UTC,Eastern Time (US & Canada),1090878,tom278,2019-07-05 18:27:43 UTC,2019-07-05 19:15:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28243720,https://inaturalist-open-data.s3.amazonaws.com/photos/44013835/medium.jpg?1562351250,,,1,0,FALSE,,27.97749444,-82.83220556,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
28317912,Sat Jul 06 2019 08:06:34 GMT-0400 (EDT),7/6/19,2019-07-06 12:06:34 UTC,Eastern Time (US & Canada),1324665,jess027,2019-07-06 20:42:32 UTC,2019-07-07 03:58:26 UTC,research,,https://www.inaturalist.org/observations/28317912,https://static.inaturalist.org/photos/44132605/medium.jpg?1562445840,,,2,0,FALSE,3,26.37920395,-80.07002939,219,219,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
28573299,7/3/19 15:13,7/3/19,,Bogota,1183735,dwkfoster,2019-07-10 19:52:59 UTC,2019-07-12 00:08:18 UTC,research,,https://www.inaturalist.org/observations/28573299,https://static.inaturalist.org/photos/44550656/medium.jpeg?1562788172,,,2,0,FALSE,,9.5130678,-75.58914105,30,30,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
28757910,2019/07/13 11:50 AM EDT,7/13/19,2019-07-13 15:50:00 UTC,Eastern Time (US & Canada),349183,joemdo,2019-07-13 21:42:28 UTC,2019-07-18 15:47:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/28757910,https://inaturalist-open-data.s3.amazonaws.com/photos/44846799/medium.jpeg?1563052778,,,1,0,FALSE,,25.76407526,-80.1307008,7,7,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
28973123,Tue Jul 16 2019 17:07:30 GMT-0400 (EDT),7/16/19,2019-07-16 21:07:30 UTC,Eastern Time (US & Canada),720121,jiliennepujol,2019-07-17 00:56:18 UTC,2019-10-24 04:20:55 UTC,research,,https://www.inaturalist.org/observations/28973123,https://static.inaturalist.org/photos/45193003/medium.jpg?1563324981,,,3,0,FALSE,3,25.21076167,-80.93152,22,22,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
29105818,7/19/19,7/19/19,,UTC,1965915,hgallagher519,2019-07-19 12:51:27 UTC,2019-07-19 13:12:54 UTC,research,,https://www.inaturalist.org/observations/29105818,https://inaturalist-open-data.s3.amazonaws.com/photos/45410391/medium.jpeg?1563540737,,,1,0,FALSE,333,28.40524084,-80.64701747,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
29454847,2014/06/01 7:40 AM HST,6/1/14,2014-06-01 17:40:00 UTC,Hawaii,1876348,diogoluiz,2019-07-24 17:43:08 UTC,2019-07-24 17:56:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/29454847,https://inaturalist-open-data.s3.amazonaws.com/photos/45969026/medium.jpg?1563990064,,,2,0,FALSE,,-22.8858975,-43.1152211,16901,16901,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
29921346,2017/01/09 4:44 PM EST,1/9/17,2017-01-09 21:44:00 UTC,Eastern Time (US & Canada),1282686,seaheart88,2019-07-31 15:52:15 UTC,2019-07-31 18:45:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29921346,https://inaturalist-open-data.s3.amazonaws.com/photos/46722899/medium.jpg?1564588330,,,1,0,FALSE,,27.85961264,-80.4487005,6135,6135,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
29957755,2017/09/11 4:47 PM HST,9/11/17,2017-09-12 02:47:00 UTC,Hawaii,1469253,fresa_diving_caves,2019-08-01 02:51:58 UTC,2021-07-11 14:41:02 UTC,research,,https://www.inaturalist.org/observations/29957755,https://static.inaturalist.org/photos/46782030/medium.jpeg?1564627799,,,1,0,FALSE,,20.2971603,-87.4042128,63,63,,,FALSE,,,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
29985081,Thu Aug 01 2019 11:03:01 GMT-0400 (EDT),8/1/19,2019-08-01 15:03:01 UTC,Eastern Time (US & Canada),2036522,rbball20,2019-08-01 15:57:28 UTC,2020-09-04 17:59:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/29985081,https://inaturalist-open-data.s3.amazonaws.com/photos/46823761/medium.jpg?1564675102,,,1,0,FALSE,3,32.16620978,-80.78140507,22,22,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
30015619,Mon Jun 03 2019 14:36:57 GMT-0500 (CDT),6/3/19,2019-06-03 14:36:57 UTC,UTC,2080504,johnreed1,2019-08-02 00:56:35 UTC,2019-08-21 12:11:13 UTC,research,,https://www.inaturalist.org/observations/30015619,https://static.inaturalist.org/photos/46872764/medium.jpg?1564707399,,,3,0,FALSE,3,27.52287039,-82.73631724,4004,4004,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
30151859,2009-04-17 12:01:15 PM EDT,4/17/09,2009-04-17 16:01:15 UTC,Eastern Time (US & Canada),75122,steventraina,2019-08-04 04:07:36 UTC,2019-08-21 12:12:40 UTC,research,,https://www.inaturalist.org/observations/30151859,https://static.inaturalist.org/photos/47090535/medium.jpg?1564891657,,,4,0,FALSE,2,27.88779865,-82.46550791,4208,4208,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
30461593,2019/07/08 11:14 AM EDT,7/8/19,2019-07-08 15:14:00 UTC,Eastern Time (US & Canada),430882,minty_starlight,2019-08-09 02:54:24 UTC,2021-07-25 19:37:29 UTC,research,,https://www.inaturalist.org/observations/30461593,https://static.inaturalist.org/photos/47592977/medium.jpeg?1565319236,,,2,0,FALSE,,25.76347787,-80.12897056,15,15,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
31320971,2013/12/20 2:02 PM EST,12/20/13,2013-12-20 19:02:00 UTC,Eastern Time (US & Canada),1282686,seaheart88,2019-08-23 00:43:19 UTC,2019-08-23 02:09:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31320971,https://inaturalist-open-data.s3.amazonaws.com/photos/49010772/medium.jpg?1566520987,,,1,0,FALSE,,27.85961264,-80.4487005,6135,6135,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
31341969,2019/08/15 10:12 PM UTC,8/15/19,,UTC,2157123,fcoleg,2019-08-23 13:19:36 UTC,2019-08-23 20:36:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/31341969,https://inaturalist-open-data.s3.amazonaws.com/photos/49045597/medium.jpeg?1566566118,,,2,0,FALSE,,27.79486089,-82.60405171,122,122,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
31480955,2016/08/04 11:38 AM PDT,8/4/16,2016-08-04 18:38:00 UTC,Pacific Time (US & Canada),65794,old-bean-adams,2019-08-25 16:19:27 UTC,2019-08-25 22:18:50 UTC,research,,https://www.inaturalist.org/observations/31480955,https://static.inaturalist.org/photos/49270445/medium.jpeg?1566748399,,,1,0,FALSE,,25.1244692,-80.40114084,212,212,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
31628085,2019/08/25 10:36 AM HST,8/25/19,2019-08-25 20:36:00 UTC,Hawaii,1469253,fresa_diving_caves,2019-08-27 19:18:37 UTC,2020-11-25 17:33:03 UTC,research,,https://www.inaturalist.org/observations/31628085,https://static.inaturalist.org/photos/49518172/medium.jpeg?1566933512,,,2,0,FALSE,,20.37639854,-87.20078941,113,30490,obscured,,TRUE,,,Robalo blanco,Centropomus undecimalis,Common Snook,Actinopterygii,49437
31993698,2019-09-02 11:53:32 AM EDT,9/2/19,2019-09-02 15:53:32 UTC,Eastern Time (US & Canada),1005370,doriancauceglia,2019-09-02 17:02:35 UTC,2019-10-21 20:57:54 UTC,research,,https://www.inaturalist.org/observations/31993698,https://static.inaturalist.org/photos/50133705/medium.jpeg?1567443815,,,2,0,FALSE,2,26.70828819,-82.06718445,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
32100176,Wed Aug 28 2019 18:00:19 GMT-0400 (EDT),8/28/19,2019-08-28 22:00:19 UTC,Eastern Time (US & Canada),1138338,nicosalino,2019-09-04 12:05:20 UTC,2019-09-07 17:13:43 UTC,research,,https://www.inaturalist.org/observations/32100176,https://static.inaturalist.org/photos/50314339/medium.jpg?1567598727,,,2,0,FALSE,3,25.75521958,-80.05565051,5,29936,obscured,,TRUE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
32351870,Sun Sep 08 2019 08:03:55 GMT-0400 (EDT),9/8/19,2019-09-08 12:03:55 UTC,Eastern Time (US & Canada),607566,mrbryanames,2019-09-08 17:12:02 UTC,2019-09-08 19:09:45 UTC,research,,https://www.inaturalist.org/observations/32351870,https://static.inaturalist.org/photos/50732226/medium.jpg?1567962724,,,1,0,FALSE,3,28.32293801,-80.69908399,3746,3746,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
32354250,"2019-09-07 3:00:00""",9/7/19,2019-09-07 19:00:00 UTC,Eastern Time (US & Canada),2201156,wegner_c_009,2019-09-08 17:45:28 UTC,2019-10-15 14:47:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32354250,https://inaturalist-open-data.s3.amazonaws.com/photos/50740786/medium.jpg?1567967277,,,1,0,FALSE,,27.862197,-80.444207,939,939,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
32686290,Mon Oct 06 2014 15:10:51 GMT+0200 (GMT+2),10/6/14,2014-10-06 13:10:51 UTC,Africa/Johannesburg,1074893,martinhojhansen,2019-09-14 09:10:11 UTC,2019-10-21 20:56:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32686290,https://inaturalist-open-data.s3.amazonaws.com/photos/51285409/medium.jpg?1568452215,,,3,0,FALSE,3,28.78902833,-82.60455333,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
33293161,2017/05/25 10:41 PM EDT,5/25/17,2017-05-26 02:41:00 UTC,Eastern Time (US & Canada),2213473,deanthompson,2019-09-24 02:12:17 UTC,2021-07-11 14:40:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33293161,https://inaturalist-open-data.s3.amazonaws.com/photos/52280932/medium.jpeg?1569290872,,,3,0,FALSE,,17.75654318,-88.02774871,488,488,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
33406209,2019-09-25 6:23:40 PM EDT,9/25/19,2019-09-25 22:23:40 UTC,Eastern Time (US & Canada),953571,richelle5,2019-09-26 01:21:11 UTC,2019-10-04 02:57:08 UTC,research,,https://www.inaturalist.org/observations/33406209,https://static.inaturalist.org/photos/52465120/medium.jpeg?1569460874,,,2,0,FALSE,2,27.79277802,-82.41750336,,,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
33447099,2019-09-25 2:58:50 PM EDT,9/25/19,2019-09-25 18:58:50 UTC,Eastern Time (US & Canada),101301,steph_thecnidarian,2019-09-26 20:18:29 UTC,2019-09-27 21:44:41 UTC,research,,https://www.inaturalist.org/observations/33447099,https://static.inaturalist.org/photos/52533030/medium.jpeg?1569529112,,,2,0,FALSE,2,25.61567388,-80.30441891,66,66,,,FALSE,gps,gps,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
33451343,2019/09/26 9:24 PM UTC,9/26/19,,UTC,2153567,bdorseym,2019-09-26 21:28:22 UTC,2019-09-26 21:28:22 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/33451343,https://inaturalist-open-data.s3.amazonaws.com/photos/52539324/medium.jpeg?1569533081,,,0,0,FALSE,,,,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
33555806,2018/01/27 8:25 AM EST,1/27/18,2018-01-27 13:25:00 UTC,Eastern Time (US & Canada),1448882,casseljs,2019-09-28 21:40:23 UTC,2019-11-14 22:44:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33555806,https://inaturalist-open-data.s3.amazonaws.com/photos/52709717/medium.jpeg?1569706661,,,2,0,FALSE,,28.88777778,-82.59027778,,,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
33840635,Fri Oct 04 2019 10:00:18 GMT-0400 (EDT),10/4/19,2019-10-04 14:00:18 UTC,Eastern Time (US & Canada),564584,zaqri,2019-10-04 14:03:25 UTC,2019-10-04 14:03:42 UTC,needs_id,,https://www.inaturalist.org/observations/33840635,https://static.inaturalist.org/photos/53194321/medium.jpg?1570197815,,,0,0,FALSE,3,27.62603428,-80.36381627,1459,1459,,,FALSE,,,,Centropomus undecimalis,Common Snook,Actinopterygii,49437
34288859,Sat Oct 12 2019 21:11:41 GMT-0400 (EDT),10/12/19,2019-10-13 01:11:41 UTC,Eastern Time (US & Canada),555226,johantarzan4600,2019-10-13 05:10:47 UTC,2019-10-13 11:10:37 UTC,research,,https://www.inaturalist.org/observations/34288859,https://static.inaturalist.org/photos/53945540/medium.jpg?1570943450,,,1,0,FALSE,3,28.40818333,-80.58808833,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
34297640,2019-10-13 8:14:35 AM EDT,10/13/19,2019-10-13 12:14:35 UTC,Eastern Time (US & Canada),2153600,bmilloym,2019-10-13 12:16:13 UTC,2020-08-06 11:10:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/34297640,https://inaturalist-open-data.s3.amazonaws.com/photos/53959807/medium.jpeg?1570968975,,,1,0,FALSE,2,27.71826992,-82.6333569,13,13,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
34390986,Mon Oct 14 2019 20:50:46 GMT-0400 (EDT),10/14/19,2019-10-15 00:50:46 UTC,Eastern Time (US & Canada),555226,johantarzan4600,2019-10-15 01:58:01 UTC,2019-10-15 02:02:15 UTC,research,,https://www.inaturalist.org/observations/34390986,https://static.inaturalist.org/photos/54120321/medium.jpg?1571104686,,,1,0,FALSE,3,28.40794167,-80.58658667,5,5,,,FALSE,,,Common Snook,Centropomus undecimalis,Common Snook,Actinopterygii,49437
